# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p028.laboratori.local by o.rossi on Jul 10 2023 at 16:12:19+0200
# parameter filename: "TOV_90superprecise.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_90superprecise-libaas504-p028.laboratori.local-o.rossi-2023.07.10-14.12.11-54888
# Run ID: run-TOV_90superprecise-libaas504-p028.laboratori.local-o.rossi-2023.07.10-14.12.11-54888
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
1186816 289.75 92.8557223718487 92.9352217817497 11239.5498490334 11233.5564610958 10941.1911268234 0 298.377586126328 6954 504661.359172711 504661.359172711 5669141872 5669141872 413365.612936709 413365.612936709 4643565952 4643565952 435.274688931744 5555893.10653251 12316.6099277445 5543576.49660476 129872 1657649392 3674992 1653974400 0 0 0 0 11215.2374756336 1689009573.47336 1481468
1187328 289.875 92.8572719041154 92.9345819585102 11244.2085390091 11238.2151510715 10945.7499139309 0 298.478211164474 6957 504669.780722184 504669.780722184 5671587576 5671587576 413372.510986057 413372.510986057 4645569216 4645569216 435.216103960693 5554038.84061205 12317.9418890532 5541720.898723 129898 1657651022 3676622 1653974400 0 0 0 0 11219.8846344948 1689009578.13205 1482107
1187840 290 92.8588097707003 92.9339663584824 11248.8684859276 11242.87509799 10950.2532432079 0 298.697014093399 6960 504678.138869868 504678.138869868 5674033280 5674033280 413379.357103316 413379.357103316 4647572480 4647572480 435.275837951881 5555818.59750399 12316.9834416425 5543501.61406234 130044 1660504332 3678252 1656826080 0 0 0 0 11224.5340082645 1689009582.792 1482746
1188352 290.125 92.8516880295769 92.9331380809236 11254.5772550106 11248.5838670731 10955.8066387177 0 298.790676355362 6963 504639.432934863 504639.432934863 5676478984 5676478984 413347.653264183 413347.653264183 4649575744 4649575744 435.337322035934 5557794.41299483 12315.7425775501 5545478.67041728 130070 1660505891 3679811 1656826080 0 0 0 0 11230.2325365543 1689009588.50077 1483385
1188864 290.25 92.8533784744733 92.9324885934847 11259.218818903 11253.2254309654 10960.3457336426 0 298.894366264343 6966 504648.620330074 504648.620330074 5678924688 5678924688 413355.178613972 413355.178613972 4651579008 4651579008 435.275059601497 5555894.44781652 12317.0508873114 5543577.39692921 130096 1660507539 3681459 1656826080 0 0 0 0 11234.8636894226 1689009593.14233 1484024
1189376 290.375 92.854719805841 92.9318514020968 11263.9025409222 11257.9091529846 10964.9285612106 0 298.995282649994 6969 504655.910328944 504655.910328944 5681370392 5681370392 413361.149815841 413361.149815841 4653582272 4653582272 435.215131850422 5554024.94090675 12318.3295200252 5541706.61138672 130122 1660509169 3683089 1656826080 0 0 0 0 11239.5370221138 1689009597.82605 1484663
1189888 290.5 92.8566236944262 92.9312438922255 11268.5178949833 11262.5245070457 10969.3826611042 0 299.217188119888 6972 504666.257768784 504666.257768784 5683816096 5683816096 413369.625352425 413369.625352425 4655585536 4655585536 435.268016781428 5555715.54526989 12317.2016623401 5543398.34360755 130268 1663362490 3684730 1659677760 0 0 0 0 11244.1418800354 1689009602.44141 1485302
1190400 290.625 92.8524610461392 92.9305010053671 11273.8692009449 11267.8758130074 10974.578248024 0 299.310611963272 6975 504643.63420086 504643.63420086 5686261800 5686261800 413351.094500296 413351.094500296 4657588800 4657588800 435.328895606238 5557681.75337908 12316.1357335584 5545365.61764552 130294 1663364096 3686336 1659677760 0 0 0 0 11249.4828045368 1689009607.79271 1485941
1190912 290.75 92.8538711126275 92.9298731917726 11278.5444130898 11272.5510251522 10979.1558511257 0 299.408219814301 6978 504651.297768083 504651.297768083 5688707504 5688707504 413357.371690148 413357.371690148 4659592064 4659592064 435.273809878063 5555875.29492799 12317.6215410761 5543557.67338691 130320 1663365739 3687979 1659677760 0 0 0 0 11254.1476438046 1689009612.46793 1486580
1191424 290.875 92.856021707908 92.9292754318982 11283.1295471191 11277.1361591816 10983.6435956955 0 299.505585193634 6981 504662.986033594 504662.986033594 5691153208 5691153208 413366.945490379 413366.945490379 4661595328 4661595328 435.219079160149 5554074.0127975 12319.0419532604 5541754.97084424 130346 1663367369 3689609 1659677760 0 0 0 0 11258.7221624851 1689009617.05306 1487219
1191936 291 92.8560220412666 92.9286573118951 11287.9757189751 11281.9823310375 10988.3282780647 0 299.729510545731 6984 504662.987845364 504662.987845364 5693598912 5693598912 413366.946974391 413366.946974391 4663598592 4663598592 435.271529780983 5555757.34250349 12317.9093029679 5543439.43320053 130492 1666220683 3691243 1662529440 0 0 0 0 11263.5576257706 1689009621.89923 1487858
1192448 291.125 92.8502580840159 92.9278941043478 11293.5225949287 11287.5292069912 10993.7193567753 0 299.822584867477 6987 504631.661326911 504631.661326911 5696044616 5696044616 413341.287578707 413341.287578707 4665601856 4665601856 435.332189218033 5557718.55321698 12316.6748389486 5545401.87837803 130518 1666222245 3692805 1662529440 0 0 0 0 11269.0941147804 1689009627.44611 1488497
1192960 291.25 92.8521545342812 92.9272798950172 11298.1384680271 11292.1450800896 10998.24045825 0 299.916917800903 6990 504641.968340244 504641.968340244 5698490320 5698490320 413349.730002138 413349.730002138 4667605120 4667605120 435.281314794445 5555967.74796404 12318.2878164017 5543649.46014764 130544 1666223893 3694453 1662529440 0 0 0 0 11273.6995875835 1689009632.06198 1489136
1193472 291.375 92.852963409752 92.9266625726791 11302.8864700794 11296.8930821419 11002.8941302299 0 300.012273073196 6993 504646.364495742 504646.364495742 5700936024 5700936024 413353.330871274 413353.330871274 4669608384 4669608384 435.23111311947 5554226.13069409 12319.824572369 5541906.30612172 130570 1666225521 3696081 1662529440 0 0 0 0 11278.4372723103 1689009636.80998 1489775
1193984 291.5 92.8537656507176 92.9260540192193 11307.6351969242 11301.6418089867 11007.4822113514 0 300.235409736633 6996 504650.724593384 504650.724593384 5703381728 5703381728 413356.902205598 413356.902205598 4671611648 4671611648 435.284692406649 5555922.13023464 12318.7013880394 5543603.4288466 130716 1669078834 3697714 1665381120 0 0 0 0 11283.1754410267 1689009641.55871 1490414
1194496 291.625 92.8463107644436 92.9252455105589 11313.3893561363 11307.3959681988 11013.0801167488 0 300.328449487686 6999 504610.208048539 504610.208048539 5705827432 5705827432 413323.715304938 413323.715304938 4673614912 4673614912 435.34458102802 5557871.65724281 12317.6030399344 5545554.05420288 130742 1669080439 3699319 1665381120 0 0 0 0 11288.9193797112 1689009647.31287 1491053
1195008 291.75 92.8486171020975 92.9246282667403 11317.9550819397 11311.9616940022 11017.552488327 0 300.421763896942 7002 504622.742757929 504622.742757929 5708273136 5708273136 413333.982423147 413333.982423147 4675618176 4675618176 435.29584224763 5556149.96837231 12319.2711337626 5543830.69723854 130768 1669082086 3700966 1665381120 0 0 0 0 11293.474686861 1689009651.87859 1491692
1195520 291.875 92.8495889898008 92.9240071506505 11322.6832239628 11316.6898360252 11022.1868572235 0 300.515461921692 7005 504628.024868249 504628.024868249 5710718840 5710718840 413338.308973476 413338.308973476 4677621440 4677621440 435.24652700204 5554421.5030333 12320.8178527242 5542100.68518058 130794 1669083709 3702589 1665381120 0 0 0 0 11298.1924667358 1689009656.60674 1492331
1196032 292 92.8467070485181 92.9233262996135 11327.8811900616 11321.887802124 11027.2306892872 0 300.735531568527 7008 504612.361811976 504612.361811976 5713164544 5713164544 413325.479441873 413325.479441873 4679624704 4679624704 435.309436248746 5556234.91295489 12319.9828054821 5543914.9301494 130940 1671937021 3704221 1668232800 0 0 0 0 11303.141600132 1689009661.8047 1492970
1196544 292.125 92.8388526221758 92.9224635978486 11333.6861619949 11327.6927740574 11032.8763620853 0 300.829375743866 7011 504569.673807702 504569.673807702 5715610248 5715610248 413290.513909579 413290.513909579 4681627968 4681627968 435.364805399826 5558124.6006696 12318.5780553483 5545806.02261425 130966 1671938578 3705778 1668232800 0 0 0 0 11309.1745021343 1689009667.60967 1493609
1197056 292.25 92.8403548460875 92.9217917043606 11338.3499019146 11332.3565139771 11037.4468269348 0 300.924377918243 7014 504577.838241101 504577.838241101 5718055952 5718055952 413297.201356428 413297.201356428 4683631232 4683631232 435.316255936571 5556407.16902723 12320.2562826887 5544086.91274454 130992 1671940228 3707428 1668232800 0 0 0 0 11313.8278346062 1689009672.27341 1494248
1197568 292.375 92.8420790568951 92.9211418392059 11342.9863839149 11336.9929959774 11041.9840867519 0 301.021211147308 7017 504587.209150588 504587.209150588 5720501656 5720501656 413304.877021849 413304.877021849 4685634496 4685634496 435.259136673793 5554580.96419294 12321.60031653 5542259.36387641 131018 1671941859 3709059 1668232800 0 0 0 0 11318.4539825916 1689009676.9099 1494887
1198080 292.5 92.8451819730262 92.9205476518945 11347.4542760849 11341.4608881474 11046.2956054211 0 301.241166830063 7020 504604.073182573 504604.073182573 5722947360 5722947360 413318.690266694 413318.690266694 4687637760 4687637760 435.318696655888 5556349.9244817 12320.6713318967 5544029.2531498 131164 1674795178 3710698 1671084480 0 0 0 0 11322.9109783173 1689009681.37779 1495526
1198592 292.625 92.8376519459011 92.9197051748099 11353.2213490009 11347.2279610634 11051.9060354233 0 301.334570884705 7023 504563.148254885 504563.148254885 5725393064 5725393064 413285.168861675 413285.168861675 4689641024 4689641024 435.377805536565 5558285.54849864 12319.563038217 5545965.98546043 131190 1674796782 3712302 1671084480 0 0 0 0 11328.6679034233 1689009687.14486 1496165
1199104 292.75 92.838986344203 92.9190462009429 11357.905354023 11351.9119660854 11056.4966068268 0 301.427980184555 7026 504570.40057325 504570.40057325 5727838768 5727838768 413291.10919963 413291.10919963 4691644288 4691644288 435.329104482125 5556568.00799419 12321.2150760263 5544246.79291817 131216 1674798426 3713946 1671084480 0 0 0 0 11333.3415868282 1689009691.82887 1496804
1199616 292.875 92.8408816784803 92.918415221962 11362.520608902 11356.5272209644 11061.0186297894 0 301.521557092667 7029 504580.701521302 504580.701521302 5730284472 5730284472 413299.546655021 413299.546655021 4693647552 4693647552 435.280724810687 5554855.13869341 12322.7648817925 5542532.37381162 131242 1674800045 3715565 1671084480 0 0 0 0 11337.9464938641 1689009696.44412 1497443
1200128 293 92.8421619075283 92.9177918524113 11367.2109460831 11361.2175581455 11065.5543160439 0 301.736207008362 7032 504587.65943531 504587.65943531 5732730176 5732730176 413305.245847828 413305.245847828 4695650816 4695650816 435.342660901993 5556652.73719359 12321.8873045051 5544330.84988909 131388 1677653351 3717191 1673936160 0 0 0 0 11342.6262984276 1689009701.13446 1498082
1200640 293.125 92.83705366792 92.9170200320126 11372.6832849979 11366.6898970604 11070.8729007244 0 301.830028533936 7035 504559.896675215 504559.896675215 5735175880 5735175880 413282.505508916 413282.505508916 4697654080 4697654080 435.405827126557 5558638.0370516 12320.72252567 5546317.31452593 131414 1677654909 3718749 1673936160 0 0 0 0 11348.0883247852 1689009706.6068 1498721
1201152 293.25 92.8388549590031 92.9163825990512 11377.3098530769 11371.3164651394 11075.4037797451 0 301.925169229507 7038 504569.68650812 504569.68650812 5737621584 5737621584 413290.524312428 413290.524312428 4699657344 4699657344 435.353944852693 5556881.67344697 12322.2628778026 5544559.41056917 131440 1677656550 3720390 1673936160 0 0 0 0 11352.7045767307 1689009711.23337 1499360
1201664 293.375 92.8407812346712 92.9157681408076 11381.9209270477 11375.9275391102 11079.9199945927 0 302.020070552826 7041 504580.155619467 504580.155619467 5740067288 5740067288 413299.099509539 413299.099509539 4701660608 4701660608 435.303291719344 5555141.6029142 12323.7500286652 5542817.85288553 131466 1677658172 3722012 1673936160 0 0 0 0 11357.3051998615 1689009715.84444 1499999
1202176 293.5 92.8424041448187 92.9151693984556 11386.5689959526 11380.5756080151 11084.4108111858 0 302.24214220047 7044 504588.975970221 504588.975970221 5742512992 5742512992 413306.324215036 413306.324215036 4703663872 4703663872 435.361365774485 5556888.26134575 12322.7838520213 5544565.47749372 131612 1680511491 3723651 1676787840 0 0 0 0 11361.9426929951 1689009720.49251 1500638
1202688 293.625 92.8344903101322 92.9143483707189 11392.3864889145 11386.3931009769 11090.0703341961 0 302.335352897644 7047 504545.96508767 504545.96508767 5744958696 5744958696 413271.094214748 413271.094214748 4705667136 4705667136 435.418345812893 5558792.80604558 12321.6240411293 5546471.18200445 131638 1680513095 3725255 1676787840 0 0 0 0 11367.7495596409 1689009726.31 1501277
1203200 293.75 92.8353183887497 92.913691086925 11397.1322169304 11391.1388289928 11094.7171609402 0 302.434154033661 7050 504550.465610308 504550.465610308 5747404400 5747404400 413274.780570489 413274.780570489 4707670400 4707670400 435.361921941672 5556980.3014515 12323.0273300961 5544657.2741214 131664 1680514734 3726894 1676787840 0 0 0 0 11372.485014677 1689009731.05573 1501916
1203712 293.875 92.8372703936058 92.9130708839519 11401.7398970127 11395.7465090752 11099.2263791561 0 302.532706737518 7053 504561.074557163 504561.074557163 5749850104 5749850104 413283.470306169 413283.470306169 4709673664 4709673664 435.306167251752 5555176.98484014 12324.3814901764 5542852.60334997 131690 1680516360 3728520 1676787840 0 0 0 0 11377.0819964409 1689009735.66341 1502555
1204224 294 92.8387217055909 92.9124689129637 11406.4088671207 11400.4154791832 11103.7400765419 0 302.748856067657 7056 504568.962289446 504568.962289446 5752295808 5752295808 413289.931108509 413289.931108509 4711676928 4711676928 435.366988938606 5556957.00829742 12323.4939184402 5544633.51437898 131836 1683369668 3730148 1679639520 0 0 0 0 11381.7403800488 1689009740.33238 1503194
1204736 294.125 92.834024742179 92.9117231974214 11411.8330349922 11405.8396470547 11109.0092818737 0 302.842861175537 7059 504543.434773436 504543.434773436 5754741512 5754741512 413269.021646926 413269.021646926 4713680192 4713680192 435.428194261879 5558913.32718932 12322.2731426211 5546591.05404669 131862 1683371223 3731703 1679639520 0 0 0 0 11387.154343605 1689009745.75655 1503833
1205248 294.25 92.8352354615792 92.9110898729604 11416.5315821171 11410.5381941795 11113.6147446632 0 302.93563747406 7062 504550.014909614 504550.014909614 5757187216 5757187216 413274.411403789 413274.411403789 4715683456 4715683456 435.380222204044 5557210.55372668 12323.9303281345 5544886.62339854 131888 1683372868 3733348 1679639520 0 0 0 0 11391.8423423767 1689009750.45509 1504472
1205760 294.375 92.8368236420849 92.910484304255 11421.1835939884 11415.1902060509 11118.1742014885 0 303.028285741806 7065 504558.646508315 504558.646508315 5759632920 5759632920 413281.481503417 413281.481503417 4717686720 4717686720 435.333040047705 5555518.42506144 12325.5024182161 5543192.92264322 131914 1683374488 3734968 1679639520 0 0 0 0 11396.4839875698 1689009755.10711 1505111
1206272 294.5 92.8386993312868 92.9099026367447 11425.8000810146 11419.8066930771 11122.635466814 0 303.245706319809 7068 504568.84068739 504568.84068739 5762078624 5762078624 413289.831504869 413289.831504869 4719689984 4719689984 435.393821762666 5557296.30729677 12324.6276939425 5544971.67960283 132060 1686227809 3736609 1682491200 0 0 0 0 11401.089905262 1689009759.72359 1505750
1206784 294.625 92.8332332060886 92.9091534634931 11431.3198940754 11425.3265061378 11128.000412941 0 303.338602304459 7071 504539.132855697 504539.132855697 5764524328 5764524328 413265.497967471 413265.497967471 4721693248 4721693248 435.455050582354 5559251.17533995 12323.5803583072 5546927.59498165 132086 1686229408 3738208 1682491200 0 0 0 0 11406.599591732 1689009765.24341 1506389
1207296 294.75 92.8362207494881 92.9085788811089 11435.7994639874 11429.8060760498 11132.3869123459 0 303.431414842606 7074 504555.36984868 504555.36984868 5766970032 5766970032 413278.797607783 413278.797607783 4723696512 4723696512 435.407168508009 5557551.32698855 12325.2284052475 5545226.0985833 132112 1686231049 3739849 1682491200 0 0 0 0 11411.0688016415 1689009769.72298 1507028
1207808 294.875 92.836891817983 92.9079785485534 11440.564054966 11434.5706670284 11137.0585656166 0 303.524627447128 7077 504559.017037352 504559.017037352 5769415736 5769415736 413281.785001911 413281.785001911 4725699776 4725699776 435.35950629183 5555854.85657881 12326.7852849062 5543528.07129391 132138 1686232672 3741472 1682491200 0 0 0 0 11415.8228871822 1689009774.48757 1507667
1208320 295 92.8386698734627 92.9074137793766 11445.1921770573 11439.1987891197 11141.5306959152 0 303.741166353226 7080 504568.680587127 504568.680587127 5771861440 5771861440 413289.700367539 413289.700367539 4727703040 4727703040 435.419070942855 5557615.5515443 12325.8636094487 5545289.68793485 132284 1689085977 3743097 1685342880 0 0 0 0 11420.4400594234 1689009779.11569 1508306
1208832 295.125 92.8316952609155 92.9066541473695 11450.8991069794 11444.9057190418 11147.0844335556 0 303.889931440353 7083 504530.774280894 504530.774280894 5774307144 5774307144 413258.651500362 413258.651500362 4729706304 4729706304 435.482587160814 5559597.54334849 12324.7240095517 5547272.81933894 132310 1689087537 3744657 1685342880 0 0 0 0 11426.1366882324 1689009784.82262 1508945
1209344 295.25 92.8335889636871 92.9060595359756 11455.5130269527 11449.5196390152 11151.5287294388 0 304.003156423569 7086 504541.066361879 504541.066361879 5776752848 5776752848 413267.081692782 413267.081692782 4731709568 4731709568 435.325117390059 5556500.68050775 12323.2549530883 5544177.42555466 132336 1689089177 3746297 1685342880 0 0 0 0 11430.7403137684 1689009789.43654 1509584
1209856 295.375 92.8340848436466 92.9054578216944 11460.2992260456 11454.3058381081 11156.2220864296 0 304.095980644226 7089 504543.761418768 504543.761418768 5779198552 5779198552 413269.289200495 413269.289200495 4733712832 4733712832 435.277706726461 5554809.48397823 12324.8298268412 5542484.65415139 132362 1689090805 3747925 1685342880 0 0 0 0 11435.5160951614 1689009794.22274 1510223
1210368 295.5 92.8347461385594 92.9048725877328 11465.0649559498 11459.0715680122 11160.8341026306 0 304.311119794846 7092 504547.355489021 504547.355489021 5781644256 5781644256 413272.233085589 413272.233085589 4735716096 4735716096 435.340461215659 5556609.02422184 12324.0130285753 5544285.01119326 132508 1691944122 3749562 1688194560 0 0 0 0 11440.2712688446 1689009798.98847 1510862
1210880 295.625 92.8274582802937 92.904085903871 11470.812308073 11464.8189201355 11166.4277191162 0 304.403966903687 7095 504507.746724328 504507.746724328 5784089960 5784089960 413239.789743143 413239.789743143 4737719360 4737719360 435.403120947083 5558578.07321496 12323.035186686 5546255.03802827 132534 1691945726 3751166 1688194560 0 0 0 0 11446.0081417561 1689009804.73582 1511501
1211392 295.75 92.8305235295629 92.903507758547 11475.2812850475 11469.28789711 11170.8010954857 0 304.499073505402 7098 504524.406040769 504524.406040769 5786535664 5786535664 413253.435306503 413253.435306503 4739722624 4739722624 435.351804630548 5556838.17865052 12324.552232446 5544513.62641807 132560 1691947363 3752803 1688194560 0 0 0 0 11450.4664974213 1689009809.2048 1512140
1211904 295.875 92.8316460349946 92.9029129251181 11479.990085125 11473.9966971874 11175.4159991741 0 304.593478679657 7101 504530.506743045 504530.506743045 5788981368 5788981368 413258.432361439 413258.432361439 4741725888 4741725888 435.302956212087 5555130.37728701 12326.0552133966 5542804.32207362 132586 1691948983 3754423 1688194560 0 0 0 0 11455.164951086 1689009813.9136 1512779
1212416 296 92.8283186464055 92.9022513303329 11485.2490239143 11479.2556359768 11180.5201969147 0 304.808622837067 7104 504512.422726197 504512.422726197 5791427072 5791427072 413243.619833051 413243.619833051 4743729152 4743729152 435.364127858327 5556908.07683864 12325.1877315963 5544582.88910705 132732 1694802289 3756049 1691046240 0 0 0 0 11460.1386384964 1689009819.17254 1513418
1212928 296.125 92.8197318352928 92.9013922741478 11491.1590840816 11485.1656961441 11186.277066946 0 304.901175498962 7107 504465.754285562 504465.754285562 5793872776 5793872776 413205.393945102 413205.393945102 4745732416 4745732416 435.427452387089 5558883.52787335 12324.055827565 5546559.47204579 132758 1694803847 3757607 1691046240 0 0 0 0 11466.3131124973 1689009825.0826 1514057
1213440 296.25 92.8217496214223 92.9007481514935 11495.7574179173 11489.7640299797 11190.7805652618 0 304.996026515961 7110 504476.720746913 504476.720746913 5796318480 5796318480 413214.376519131 413214.376519131 4747735680 4747735680 435.377304355706 5557160.33936168 12325.6239523439 5544834.71540934 132784 1694805490 3759250 1691046240 0 0 0 0 11470.9010903835 1689009829.68093 1514696
1213952 296.375 92.8240884594386 92.9001325917342 11500.3157961369 11494.3224081993 11195.2456519604 0 305.088979005814 7113 504489.432092451 504489.432092451 5798764184 5798764184 413224.788319131 413224.788319131 4749738944 4749738944 435.32939074881 5555466.25375295 12327.1682653563 5543139.0854876 132810 1694807116 3760876 1691046240 0 0 0 0 11475.4487855434 1689009834.23931 1515335
1214464 296.5 92.8253397921422 92.8995162826889 11505.0086610317 11499.0152730942 11199.783759594 0 305.304691791534 7116 504496.232957781 504496.232957781 5801209888 5801209888 413230.358874147 413230.358874147 4751742208 4751742208 435.390426449524 5557240.61179158 12326.3140794795 5544914.2977121 132956 1697660436 3762516 1693897920 0 0 0 0 11480.1310474873 1689009838.93217 1515974
1214976 296.625 92.8191059617548 92.898718776274 11510.6290869713 11504.6356990337 11205.2497694492 0 305.398254394531 7119 504462.352726861 504462.352726861 5803655592 5803655592 413202.607745264 413202.607745264 4753745472 4753745472 435.451886784699 5559190.54628651 12325.3107988502 5546865.23548766 132982 1697662041 3764121 1693897920 0 0 0 0 11485.7411208153 1689009844.5526 1516613
1215488 296.75 92.8211475348507 92.8980920509886 11515.2240791321 11509.2306911945 11209.7516934872 0 305.491381645203 7122 504473.448467944 504473.448467944 5806101296 5806101296 413211.696211678 413211.696211678 4755748736 4755748736 435.404331947067 5557502.21878778 12326.9440281818 5545175.2747596 133008 1697663683 3765763 1693897920 0 0 0 0 11490.3256909847 1689009849.14759 1517252
1216000 296.875 92.8233768464375 92.8974906581478 11519.795582056 11513.8021941185 11214.2249519825 0 305.589960336685 7125 504485.564548532 504485.564548532 5808547000 5808547000 413221.620433115 413221.620433115 4757752000 4757752000 435.349431219817 5555720.72352435 12328.2856048478 5543392.4379195 133034 1697665307 3767387 1693897920 0 0 0 0 11494.886797905 1689009853.71909 1517891
1216512 297 92.8234133021441 92.8968626300803 11524.638974905 11518.6455869675 11218.91390872 0 305.805424213409 7128 504485.762681571 504485.762681571 5810992704 5810992704 413221.782722903 413221.782722903 4759755264 4759755264 435.410814236115 5557497.87612075 12327.4353883677 5545170.44073238 133180 1700518616 3769016 1696749600 0 0 0 0 11499.7177994251 1689009858.56249 1518530
1217024 297.125 92.816470921026 92.8960604441233 11530.3488109112 11524.3554229736 11224.4693655968 0 305.899297475815 7131 504448.03154986 504448.03154986 5813438408 5813438408 413190.877340307 413190.877340307 4761758528 4761758528 435.472216392587 5559444.98412461 12326.2548620243 5547118.72926259 133206 1700520173 3770573 1696749600 0 0 0 0 11505.4190881252 1689009864.27232 1519169
1217536 297.25 92.8193721033573 92.8954561556825 11534.8367290497 11528.8433411121 11228.8624138832 0 305.993399381638 7134 504463.799179265 504463.799179265 5815884112 5815884112 413203.792527244 413203.792527244 4763761792 4763761792 435.422169104337 5557726.61203535 12327.8125418722 5545398.79949348 133232 1700521816 3772216 1696749600 0 0 0 0 11509.8966801167 1689009868.76024 1519808
1218048 297.375 92.8211350667689 92.8948500816725 11539.4657940865 11533.4724061489 11233.3977971077 0 306.127384901047 7137 504473.380705193 504473.380705193 5818329816 5818329816 413211.640707546 413211.640707546 4765765056 4765765056 435.373842791043 5556030.79964617 12329.3452345554 5543701.45441161 133258 1700523443 3773843 1696749600 0 0 0 0 11514.515332222 1689009873.38931 1520447
1218560 297.5 92.8226917448402 92.8942624608323 11544.1203250885 11538.126937151 11237.8409826756 0 306.358897924423 7140 504481.841091384 504481.841091384 5820775520 5820775520 413218.570567857 413218.570567857 4767768320 4767768320 435.354206227272 5556772.21843234 12326.2018595753 5544446.01657277 133404 1703376758 3775478 1699601280 0 0 0 0 11519.1591949463 1689009878.04384 1521086
1219072 297.625 92.8187754209826 92.8935544289655 11549.4553129673 11543.4619250298 11243.0229268074 0 306.451278209686 7143 504460.556271553 504460.556271553 5823221224 5823221224 413201.136277643 413201.136277643 4769771584 4769771584 435.417423308443 5558740.57029721 12325.2540220381 5546415.31627517 133430 1703378362 3777082 1699601280 0 0 0 0 11524.4839594364 1689009883.37882 1521725
1219584 297.75 92.8223872876795 92.8930015681408 11553.8541069031 11547.8607189655 11247.3288536072 0 306.544085264206 7146 504480.186397838 504480.186397838 5825666928 5825666928 413217.215216591 413217.215216591 4771774848 4771774848 435.370327779077 5557061.83319152 12326.8995274347 5544734.93366408 133456 1703380008 3778728 1699601280 0 0 0 0 11528.8723855019 1689009887.77762 1522364
1220096 297.875 92.8249829106614 92.892455971809 11558.379032135 11552.3856441975 11251.761220932 0 306.636630058289 7149 504494.293343414 504494.293343414 5828112632 5828112632 413228.770145652 413228.770145652 4773778112 4773778112 435.323699808254 5555389.63087907 12328.4716734778 5543061.1592056 133482 1703381634 3780354 1699601280 0 0 0 0 11533.3869068623 1689009892.30254 1523003
1220608 298 92.8253226547761 92.8918887003802 11563.1845650673 11557.1911771297 11256.4134135246 0 306.851042985916 7152 504496.139817948 504496.139817948 5830558336 5830558336 413230.282583772 413230.282583772 4775781376 4775781376 435.386441418449 5557180.72063537 12327.6552602244 5544853.06537514 133628 1706234938 3781978 1702452960 0 0 0 0 11538.1819550991 1689009897.10808 1523642
1221120 298.125 92.8209043247055 92.8912102751709 11568.5827400684 11562.5893521309 11261.6578791142 0 306.94367313385 7155 504472.126645666 504472.126645666 5833004040 5833004040 413210.613513615 413210.613513615 4777784640 4777784640 435.448596716662 5559133.48855158 12326.5120597823 5546806.97649179 133654 1706236499 3783539 1702452960 0 0 0 0 11543.5698506832 1689009902.50625 1524281
1221632 298.25 92.8238982084183 92.8906762205906 11573.0576970577 11567.0643091202 11266.0403862 0 307.036540031433 7158 504488.398097603 504488.398097603 5835449744 5835449744 413223.941379086 413223.941379086 4779787904 4779787904 435.402159007008 5557464.8616163 12328.1550132312 5545136.70660307 133680 1706238138 3785178 1702452960 0 0 0 0 11548.0344760418 1689009906.98121 1524920
1222144 298.375 92.8250960754646 92.8901312572826 11577.7562561035 11571.762868166 11270.6386678219 0 307.136517047882 7161 504494.908382551 504494.908382551 5837895448 5837895448 413229.273921154 413229.273921154 4781791168 4781791168 435.344653323447 5555655.56029097 12329.4045814389 5543326.15570953 133706 1706239763 3786803 1702452960 0 0 0 0 11552.7226221561 1689009911.67977 1525559
1222656 298.5 92.8255070163249 92.8895938159208 11582.5528330803 11576.5594451427 11275.2782011032 0 307.354518890381 7164 504497.14180412 504497.14180412 5840341152 5840341152 413231.103305669 413231.103305669 4783794432 4783794432 435.402034782939 5557376.63735081 12328.4534607548 5545048.18389006 133852 1709093079 3788439 1705304640 0 0 0 0 11557.5069727898 1689009916.47635 1526198
1223168 298.625 92.8187636110201 92.888877851668 11588.2420430183 11582.2486550808 11280.813792944 0 307.447529315948 7167 504460.492085614 504460.492085614 5842786856 5842786856 413201.083703259 413201.083703259 4785797696 4785797696 435.464209836303 5559327.91663245 12327.4715289925 5547000.44510346 133878 1709094678 3790038 1705304640 0 0 0 0 11563.1870660782 1689009922.16556 1526837
1223680 298.75 92.8202411185672 92.8883137942727 11592.9057579041 11586.9123699665 11285.3827912807 0 307.542131662369 7170 504468.522188098 504468.522188098 5845232560 5845232560 413207.661120323 413207.661120323 4787800960 4787800960 435.41463413371 5557621.01207069 12329.0336381421 5545291.97843255 133904 1709096321 3791681 1705304640 0 0 0 0 11567.8403015137 1689009926.82927 1527476
